prcp,tmax,tmin,full_date_time,Crenshaw_Bridge,South_Lamar,North_Congress,Longhorn_Dam,event
0.0,52,45,2018-11-11 08:45:00 UTC,115,73,87,39,none
0.0,52,45,2018-11-11 09:00:00 UTC,132,88,60,44,none
0.0,52,45,2018-11-11 09:30:00 UTC,132,87,82,31,none
0.0,52,45,2018-11-11 10:45:00 UTC,133,95,73,31,none
0.0,52,45,2018-11-11 11:45:00 UTC,94,99,71,31,none
0.0,79,45,2018-12-23 07:45:00 UTC,66,48,48,36,Trail of Lights
0.0,79,45,2018-12-23 08:15:00 UTC,99,65,68,38,Trail of Lights
0.0,79,45,2018-12-23 08:45:00 UTC,113,79,86,34,Trail of Lights
0.0,79,45,2018-12-23 09:00:00 UTC,135,77,88,31,Trail of Lights
0.0,79,45,2018-12-23 09:30:00 UTC,131,105,73,36,Trail of Lights
0.0,79,45,2018-12-23 09:45:00 UTC,115,93,72,35,Trail of Lights
0.0,79,45,2018-12-23 10:00:00 UTC,145,75,71,42,Trail of Lights
0.0,79,45,2018-12-23 10:15:00 UTC,117,88,84,40,Trail of Lights
0.0,79,45,2018-12-23 11:00:00 UTC,161,92,87,31,Trail of Lights
0.0,79,45,2018-12-23 11:30:00 UTC,158,95,57,36,Trail of Lights
0.0,79,45,2018-12-23 11:45:00 UTC,161,106,87,39,Trail of Lights
0.0,79,45,2018-12-23 12:00:00 UTC,118,98,55,34,Trail of Lights
0.0,79,45,2018-12-23 13:00:00 UTC,94,62,88,34,Trail of Lights
0.0,79,45,2018-12-23 13:30:00 UTC,81,87,61,35,Trail of Lights
0.0,79,45,2018-12-23 14:15:00 UTC,116,84,33,57,Trail of Lights
0.0,79,45,2018-12-23 15:15:00 UTC,104,101,64,38,Trail of Lights
0.0,79,45,2018-12-23 15:30:00 UTC,105,67,70,34,Trail of Lights
0.0,81,45,2018-04-12 01:00:00 UTC,2,0,0,0,none
0.0,81,45,2018-04-12 01:15:00 UTC,1,2,0,0,none
0.0,81,45,2018-04-12 01:30:00 UTC,0,0,3,0,none
0.0,81,45,2018-04-12 02:15:00 UTC,0,0,1,0,none
0.0,81,45,2018-04-12 03:15:00 UTC,0,1,0,0,none
0.0,81,45,2018-04-12 03:30:00 UTC,0,0,0,0,none
0.0,81,45,2018-04-12 04:00:00 UTC,0,1,0,0,none
0.0,81,45,2018-04-12 04:15:00 UTC,0,0,0,0,none
0.0,81,45,2018-04-12 04:45:00 UTC,11,1,1,0,none
0.0,81,45,2018-04-12 05:30:00 UTC,12,10,7,0,none
0.0,81,45,2018-04-12 06:30:00 UTC,53,33,21,0,none
0.0,81,45,2018-04-12 23:00:00 UTC,1,1,5,0,none
0.0,57,45,2018-11-10 00:00:00 UTC,0,2,2,0,none
0.0,57,45,2018-11-10 00:15:00 UTC,0,1,6,0,none
0.0,57,45,2018-11-10 00:30:00 UTC,0,0,1,0,none
0.0,57,45,2018-11-10 00:45:00 UTC,0,0,5,0,none
0.0,57,45,2018-11-10 01:15:00 UTC,0,0,1,0,none
0.0,57,45,2018-11-10 02:15:00 UTC,0,0,2,0,none
0.0,57,45,2018-11-10 02:30:00 UTC,0,0,1,0,none
0.0,57,45,2018-11-10 02:45:00 UTC,0,0,0,0,none
0.0,57,45,2018-11-10 03:00:00 UTC,0,0,0,0,none
0.0,57,45,2018-11-10 03:15:00 UTC,0,0,4,0,none
0.0,57,45,2018-11-10 03:30:00 UTC,0,0,3,0,none
0.0,57,45,2018-11-10 04:00:00 UTC,3,0,0,0,none
0.0,57,45,2018-11-10 04:15:00 UTC,0,4,1,0,none
0.0,57,45,2018-11-10 04:30:00 UTC,1,0,0,0,none
0.0,57,45,2018-11-10 05:00:00 UTC,1,0,0,0,none
0.0,57,45,2018-11-10 05:15:00 UTC,1,1,2,0,none
0.0,57,45,2018-11-10 05:30:00 UTC,8,2,3,0,none
0.0,57,45,2018-11-10 05:45:00 UTC,12,4,5,0,none
0.0,57,45,2018-11-10 18:15:00 UTC,12,4,140,0,none
0.0,57,45,2018-11-10 18:30:00 UTC,1,4,41,0,none
0.0,57,45,2018-11-10 20:00:00 UTC,1,0,1,0,none
0.0,57,45,2018-11-10 20:15:00 UTC,1,2,5,0,none
0.0,57,45,2018-11-10 21:15:00 UTC,2,5,10,0,none
0.0,57,45,2018-11-10 22:00:00 UTC,1,3,4,0,none
0.0,57,45,2018-11-10 22:15:00 UTC,0,4,4,0,none
0.0,52,45,2018-11-11 00:00:00 UTC,3,0,0,0,none
0.0,52,45,2018-11-11 00:15:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 00:30:00 UTC,0,0,1,0,none
0.0,52,45,2018-11-11 00:45:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 01:00:00 UTC,0,0,2,0,none
0.0,52,45,2018-11-11 01:15:00 UTC,0,0,1,0,none
0.0,52,45,2018-11-11 01:30:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 01:45:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 02:00:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 02:30:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 02:45:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 03:00:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 03:15:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 03:30:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 03:45:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 04:00:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 04:15:00 UTC,0,0,1,0,none
0.0,52,45,2018-11-11 04:30:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 05:00:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 05:30:00 UTC,5,2,0,0,none
0.0,52,45,2018-11-11 05:45:00 UTC,4,3,0,0,none
0.0,52,45,2018-11-11 06:00:00 UTC,7,2,1,0,none
0.0,52,45,2018-11-11 06:15:00 UTC,16,5,1,0,none
0.0,52,45,2018-11-11 06:30:00 UTC,34,6,10,0,none
0.0,52,45,2018-11-11 18:15:00 UTC,8,0,12,0,none
0.0,52,45,2018-11-11 18:45:00 UTC,5,0,1,0,none
0.0,52,45,2018-11-11 19:15:00 UTC,2,0,3,0,none
0.0,52,45,2018-11-11 19:45:00 UTC,1,0,3,0,none
0.0,52,45,2018-11-11 20:00:00 UTC,1,0,2,0,none
0.0,52,45,2018-11-11 20:45:00 UTC,1,0,0,0,none
0.0,52,45,2018-11-11 21:00:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 21:30:00 UTC,0,0,1,0,none
0.0,52,45,2018-11-11 21:45:00 UTC,0,0,3,0,none
0.0,52,45,2018-11-11 22:00:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 22:15:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 22:30:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 22:45:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 23:15:00 UTC,0,0,0,0,none
0.0,52,45,2018-11-11 23:30:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 00:00:00 UTC,0,0,3,0,none
0.0,67,45,2018-12-03 00:15:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 00:30:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 00:45:00 UTC,0,1,1,0,none
0.0,67,45,2018-12-03 01:00:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 01:15:00 UTC,0,1,0,0,none
0.0,67,45,2018-12-03 01:30:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 01:45:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 02:00:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 02:15:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 02:30:00 UTC,0,0,1,0,none
0.0,67,45,2018-12-03 02:45:00 UTC,0,1,0,0,none
0.0,67,45,2018-12-03 03:00:00 UTC,1,0,0,0,none
0.0,67,45,2018-12-03 03:15:00 UTC,1,2,0,0,none
0.0,67,45,2018-12-03 03:30:00 UTC,0,0,2,0,none
0.0,67,45,2018-12-03 03:45:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 04:00:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 04:15:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 04:30:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 04:45:00 UTC,0,0,0,0,none
0.0,67,45,2018-12-03 05:00:00 UTC,14,0,2,0,none
0.0,67,45,2018-12-03 05:15:00 UTC,40,0,4,0,none
0.0,67,45,2018-12-03 05:30:00 UTC,34,1,9,0,none
0.0,67,45,2018-12-03 05:45:00 UTC,39,13,10,0,none
0.0,67,45,2018-12-03 06:00:00 UTC,23,15,13,0,none
0.0,67,45,2018-12-03 06:15:00 UTC,24,14,20,0,none
0.0,67,45,2018-12-03 06:30:00 UTC,25,19,4,0,none
0.0,67,45,2018-12-03 07:00:00 UTC,44,19,23,0,none
0.0,67,45,2018-12-03 07:15:00 UTC,33,25,23,0,none
0.0,67,45,2018-12-03 07:30:00 UTC,53,42,33,0,none
0.0,67,45,2018-12-03 07:45:00 UTC,47,42,20,0,none
0.0,67,45,2018-12-03 08:00:00 UTC,67,26,22,0,none
0.0,67,45,2018-12-03 08:15:00 UTC,54,48,33,0,none
0.0,67,45,2018-12-03 08:30:00 UTC,85,26,33,0,none
0.0,67,45,2018-12-03 08:45:00 UTC,79,25,35,0,none
0.0,67,45,2018-12-03 09:00:00 UTC,60,39,29,0,none
0.0,67,45,2018-12-03 09:15:00 UTC,70,25,35,0,none
0.0,67,45,2018-12-03 09:30:00 UTC,64,40,23,0,none
0.0,67,45,2018-12-03 09:45:00 UTC,54,39,37,0,none
0.0,67,45,2018-12-03 10:00:00 UTC,55,39,19,0,none
0.0,67,45,2018-12-03 10:15:00 UTC,59,33,18,0,none
0.0,67,45,2018-12-03 10:30:00 UTC,56,42,20,0,none
0.0,67,45,2018-12-03 10:45:00 UTC,50,22,26,0,none
0.0,67,45,2018-12-03 11:00:00 UTC,40,30,31,0,none
0.0,67,45,2018-12-03 11:15:00 UTC,57,28,35,0,none
0.0,67,45,2018-12-03 11:30:00 UTC,71,38,25,0,none
0.0,67,45,2018-12-03 11:45:00 UTC,66,39,38,0,none
0.0,67,45,2018-12-03 12:00:00 UTC,55,57,28,0,none
0.0,67,45,2018-12-03 12:15:00 UTC,64,50,55,0,none
0.0,67,45,2018-12-03 12:30:00 UTC,65,55,37,0,none
0.0,67,45,2018-12-03 13:00:00 UTC,54,28,54,0,none
0.0,67,45,2018-12-03 13:15:00 UTC,57,32,31,0,none
0.0,67,45,2018-12-03 13:30:00 UTC,51,32,33,0,none
0.0,67,45,2018-12-03 13:45:00 UTC,50,43,33,0,none
0.0,67,45,2018-12-03 14:00:00 UTC,43,39,32,0,none
0.0,67,45,2018-12-03 14:30:00 UTC,33,44,37,0,none
0.0,67,45,2018-12-03 14:45:00 UTC,57,37,33,0,none
0.0,67,45,2018-12-03 15:00:00 UTC,41,28,41,0,none
0.0,67,45,2018-12-03 15:15:00 UTC,48,53,28,0,none
0.0,67,45,2018-12-03 15:45:00 UTC,64,46,47,0,none
0.0,67,45,2018-12-03 16:45:00 UTC,100,49,61,0,none
0.0,67,45,2018-12-03 19:00:00 UTC,16,5,9,0,none
0.0,67,45,2018-12-03 20:00:00 UTC,6,1,7,0,none
0.0,67,45,2018-12-03 22:00:00 UTC,1,0,2,0,none
0.0,67,45,2018-12-03 22:15:00 UTC,1,0,4,0,none
0.0,67,45,2018-12-03 22:45:00 UTC,0,1,13,0,none
0.0,67,45,2018-12-03 23:15:00 UTC,1,0,2,0,none
0.0,67,45,2018-12-03 23:30:00 UTC,0,0,2,0,none
0.0,79,45,2018-12-23 00:30:00 UTC,3,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 00:45:00 UTC,1,1,0,0,Trail of Lights
0.0,79,45,2018-12-23 01:15:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 01:30:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 01:45:00 UTC,0,1,1,0,Trail of Lights
0.0,79,45,2018-12-23 02:00:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 03:00:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 03:15:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 03:30:00 UTC,0,2,1,0,Trail of Lights
0.0,79,45,2018-12-23 03:45:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 04:15:00 UTC,0,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 04:30:00 UTC,1,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 04:45:00 UTC,0,0,4,0,Trail of Lights
0.0,79,45,2018-12-23 05:00:00 UTC,1,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 05:15:00 UTC,2,0,0,0,Trail of Lights
0.0,79,45,2018-12-23 06:15:00 UTC,14,5,4,0,Trail of Lights
0.0,79,45,2018-12-23 19:00:00 UTC,159,4,20,0,Trail of Lights
0.0,79,45,2018-12-23 19:30:00 UTC,221,1,4,0,Trail of Lights
0.0,79,45,2018-12-23 20:15:00 UTC,264,4,2,0,Trail of Lights
0.0,79,45,2018-12-23 20:30:00 UTC,314,0,5,0,Trail of Lights
0.0,79,45,2018-12-23 21:00:00 UTC,282,0,3,0,Trail of Lights
0.0,79,45,2018-12-23 21:15:00 UTC,299,4,4,0,Trail of Lights
0.0,79,45,2018-12-23 21:30:00 UTC,216,2,11,0,Trail of Lights
0.0,79,45,2018-12-23 22:00:00 UTC,217,1,3,0,Trail of Lights
0.0,79,45,2018-12-23 22:15:00 UTC,267,0,4,0,Trail of Lights
0.0,79,45,2018-12-23 23:00:00 UTC,19,0,5,0,Trail of Lights
0.0,79,45,2018-12-23 23:30:00 UTC,0,0,9,0,Trail of Lights
0.0,81,45,2018-04-12 00:00:00 UTC,0,0,8,1,none
0.0,81,45,2018-04-12 00:30:00 UTC,0,0,3,1,none
0.0,81,45,2018-04-12 00:45:00 UTC,0,0,0,1,none
0.0,81,45,2018-04-12 02:30:00 UTC,1,0,0,1,none
0.0,81,45,2018-04-12 02:45:00 UTC,2,0,2,1,none
0.0,81,45,2018-04-12 03:00:00 UTC,0,0,0,1,none
0.0,81,45,2018-04-12 03:45:00 UTC,0,0,0,1,none
0.0,81,45,2018-04-12 04:30:00 UTC,0,2,0,1,none
0.0,81,45,2018-04-12 05:15:00 UTC,12,1,1,1,none
0.0,81,45,2018-04-12 05:45:00 UTC,25,11,6,1,none
0.0,81,45,2018-04-12 06:15:00 UTC,64,25,29,1,none
0.0,81,45,2018-04-12 23:15:00 UTC,0,0,5,1,none
0.0,81,45,2018-04-12 23:45:00 UTC,0,5,4,1,none
0.0,57,45,2018-11-10 01:00:00 UTC,0,2,0,1,none
0.0,57,45,2018-11-10 01:30:00 UTC,0,0,2,1,none
0.0,57,45,2018-11-10 01:45:00 UTC,0,0,0,1,none
0.0,57,45,2018-11-10 03:45:00 UTC,0,0,1,1,none
0.0,57,45,2018-11-10 06:30:00 UTC,50,20,11,1,none
0.0,57,45,2018-11-10 18:45:00 UTC,3,0,11,1,none
0.0,57,45,2018-11-10 20:30:00 UTC,0,3,1,1,none
0.0,57,45,2018-11-10 20:45:00 UTC,1,1,2,1,none
0.0,57,45,2018-11-10 21:30:00 UTC,0,0,6,1,none
0.0,57,45,2018-11-10 21:45:00 UTC,0,3,12,1,none
0.0,57,45,2018-11-10 22:30:00 UTC,0,2,2,1,none
0.0,57,45,2018-11-10 22:45:00 UTC,0,2,2,1,none
0.0,57,45,2018-11-10 23:30:00 UTC,0,0,2,1,none
0.0,52,45,2018-11-11 02:15:00 UTC,0,0,0,1,none
0.0,52,45,2018-11-11 04:45:00 UTC,1,0,0,1,none
0.0,52,45,2018-11-11 05:15:00 UTC,2,1,1,1,none
0.0,52,45,2018-11-11 18:00:00 UTC,10,0,17,1,none
0.0,52,45,2018-11-11 19:30:00 UTC,0,0,3,1,none
0.0,52,45,2018-11-11 20:30:00 UTC,0,2,0,1,none
0.0,52,45,2018-11-11 21:15:00 UTC,2,0,0,1,none
0.0,52,45,2018-11-11 23:00:00 UTC,0,0,0,1,none
0.0,52,45,2018-11-11 23:45:00 UTC,0,0,0,1,none
0.0,67,45,2018-12-03 12:45:00 UTC,60,36,46,1,none
0.0,67,45,2018-12-03 16:00:00 UTC,75,36,25,1,none
0.0,67,45,2018-12-03 16:30:00 UTC,161,59,68,1,none
0.0,67,45,2018-12-03 18:15:00 UTC,34,24,16,1,none
0.0,67,45,2018-12-03 19:30:00 UTC,15,4,11,1,none
0.0,67,45,2018-12-03 21:00:00 UTC,1,3,7,1,none
0.0,67,45,2018-12-03 21:15:00 UTC,3,0,2,1,none
0.0,67,45,2018-12-03 22:30:00 UTC,1,0,2,1,none
0.0,67,45,2018-12-03 23:00:00 UTC,0,0,0,1,none
0.0,67,45,2018-12-03 23:45:00 UTC,1,0,0,1,none
0.0,79,45,2018-12-23 00:15:00 UTC,3,1,1,1,Trail of Lights
0.0,79,45,2018-12-23 01:00:00 UTC,0,1,0,1,Trail of Lights
0.0,79,45,2018-12-23 02:15:00 UTC,0,0,0,1,Trail of Lights
0.0,79,45,2018-12-23 02:30:00 UTC,0,0,0,1,Trail of Lights
0.0,79,45,2018-12-23 04:00:00 UTC,1,0,0,1,Trail of Lights
0.0,79,45,2018-12-23 05:30:00 UTC,3,1,0,1,Trail of Lights
0.0,79,45,2018-12-23 05:45:00 UTC,2,1,1,1,Trail of Lights
0.0,79,45,2018-12-23 06:00:00 UTC,1,2,0,1,Trail of Lights
0.0,79,45,2018-12-23 06:30:00 UTC,13,11,5,1,Trail of Lights
0.0,79,45,2018-12-23 06:45:00 UTC,15,6,7,1,Trail of Lights
0.0,79,45,2018-12-23 18:30:00 UTC,124,3,9,1,Trail of Lights
0.0,79,45,2018-12-23 18:45:00 UTC,194,1,8,1,Trail of Lights
0.0,79,45,2018-12-23 19:15:00 UTC,152,0,31,1,Trail of Lights
0.0,79,45,2018-12-23 20:45:00 UTC,250,3,5,1,Trail of Lights
0.0,79,45,2018-12-23 21:45:00 UTC,189,1,1,1,Trail of Lights
0.0,79,45,2018-12-23 22:30:00 UTC,180,0,3,1,Trail of Lights
0.0,79,45,2018-12-23 23:15:00 UTC,0,0,12,1,Trail of Lights
0.0,79,45,2018-12-23 23:45:00 UTC,0,2,3,1,Trail of Lights
0.0,81,45,2018-04-12 00:15:00 UTC,0,1,2,2,none
0.0,81,45,2018-04-12 01:45:00 UTC,0,0,1,2,none
0.0,81,45,2018-04-12 02:00:00 UTC,0,0,0,2,none
0.0,57,45,2018-11-10 19:00:00 UTC,7,0,6,2,none
0.0,52,45,2018-11-11 18:30:00 UTC,0,0,11,2,none
0.0,52,45,2018-11-11 19:00:00 UTC,3,2,3,2,none
0.0,67,45,2018-12-03 14:15:00 UTC,58,39,31,2,none
0.0,67,45,2018-12-03 19:45:00 UTC,7,9,7,2,none
0.0,67,45,2018-12-03 20:45:00 UTC,2,0,5,2,none
0.0,79,45,2018-12-23 00:00:00 UTC,2,0,0,2,Trail of Lights
0.0,79,45,2018-12-23 02:45:00 UTC,0,0,0,2,Trail of Lights
0.0,79,45,2018-12-23 18:15:00 UTC,115,8,22,2,Trail of Lights
0.0,79,45,2018-12-23 19:45:00 UTC,286,4,6,2,Trail of Lights
0.0,79,45,2018-12-23 22:45:00 UTC,89,0,5,2,Trail of Lights
0.0,81,45,2018-04-12 05:00:00 UTC,20,0,1,3,none
0.0,81,45,2018-04-12 21:00:00 UTC,3,5,8,3,none
0.0,81,45,2018-04-12 21:45:00 UTC,5,0,14,3,none
0.0,81,45,2018-04-12 23:30:00 UTC,5,1,4,3,none
0.0,57,45,2018-11-10 02:00:00 UTC,0,1,0,3,none
0.0,57,45,2018-11-10 04:45:00 UTC,1,0,0,3,none
0.0,57,45,2018-11-10 06:00:00 UTC,19,4,9,3,none
0.0,57,45,2018-11-10 19:15:00 UTC,3,3,0,3,none
0.0,57,45,2018-11-10 19:30:00 UTC,1,2,3,3,none
0.0,57,45,2018-11-10 23:00:00 UTC,0,1,4,3,none
0.0,57,45,2018-11-10 23:45:00 UTC,0,0,0,3,none
0.0,52,45,2018-11-11 20:15:00 UTC,0,0,2,3,none
0.0,79,45,2018-12-23 20:00:00 UTC,273,5,2,3,Trail of Lights
0.0,81,45,2018-04-12 06:45:00 UTC,50,37,31,4,none
0.0,81,45,2018-04-12 07:00:00 UTC,57,34,34,4,none
0.0,81,45,2018-04-12 07:15:00 UTC,54,36,46,4,none
0.0,81,45,2018-04-12 22:45:00 UTC,1,13,8,4,none
0.0,57,45,2018-11-10 06:15:00 UTC,19,16,4,4,none
0.0,52,45,2018-11-11 06:45:00 UTC,29,23,14,4,none
0.0,52,45,2018-11-11 17:45:00 UTC,11,2,48,4,none
0.0,67,45,2018-12-03 15:30:00 UTC,60,53,35,4,none
0.0,67,45,2018-12-03 20:30:00 UTC,4,3,0,4,none
0.0,79,45,2018-12-23 18:00:00 UTC,96,12,33,4,Trail of Lights
0.0,81,45,2018-04-12 06:00:00 UTC,39,29,18,5,none
0.0,81,45,2018-04-12 09:45:00 UTC,72,44,42,5,none
0.0,57,45,2018-11-10 18:00:00 UTC,15,7,99,5,none
0.0,57,45,2018-11-10 19:45:00 UTC,0,0,4,5,none
0.0,52,45,2018-11-11 07:00:00 UTC,31,21,15,5,none
0.0,67,45,2018-12-03 16:15:00 UTC,115,60,49,5,none
0.0,67,45,2018-12-03 18:30:00 UTC,24,11,8,5,none
0.0,67,45,2018-12-03 18:45:00 UTC,18,5,11,5,none
0.0,67,45,2018-12-03 20:15:00 UTC,6,1,2,5,none
0.0,67,45,2018-12-03 21:45:00 UTC,1,9,7,5,none
0.0,79,45,2018-12-23 07:00:00 UTC,35,19,5,5,Trail of Lights
0.0,81,45,2018-04-12 09:15:00 UTC,74,40,35,6,none
0.0,81,45,2018-04-12 21:15:00 UTC,6,4,3,6,none
0.0,81,45,2018-04-12 22:00:00 UTC,3,0,9,6,none
0.0,57,45,2018-11-10 23:15:00 UTC,0,0,1,6,none
0.0,52,45,2018-11-11 13:15:00 UTC,68,24,45,6,none
0.0,52,45,2018-11-11 13:45:00 UTC,47,11,60,6,none
0.0,52,45,2018-11-11 17:15:00 UTC,33,0,48,6,none
0.0,67,45,2018-12-03 06:45:00 UTC,25,18,17,6,none
0.0,67,45,2018-12-03 18:00:00 UTC,41,31,51,6,none
0.0,67,45,2018-12-03 19:15:00 UTC,9,4,10,6,none
0.0,67,45,2018-12-03 21:30:00 UTC,4,1,5,6,none
0.0,79,45,2018-12-23 07:15:00 UTC,43,29,35,6,Trail of Lights
0.0,81,45,2018-04-12 15:15:00 UTC,50,46,69,7,none
0.0,81,45,2018-04-12 16:00:00 UTC,67,52,62,7,none
0.0,81,45,2018-04-12 22:15:00 UTC,2,0,3,7,none
0.0,81,45,2018-04-12 22:30:00 UTC,2,2,11,7,none
0.0,57,45,2018-11-10 06:45:00 UTC,139,36,8,7,none
0.0,57,45,2018-11-10 21:00:00 UTC,3,1,7,7,none
0.0,52,45,2018-11-11 17:30:00 UTC,13,2,39,7,none
0.0,81,45,2018-04-12 08:00:00 UTC,65,43,34,8,none
0.0,81,45,2018-04-12 09:00:00 UTC,81,56,36,8,none
0.0,81,45,2018-04-12 12:45:00 UTC,88,48,37,8,none
0.0,81,45,2018-04-12 13:15:00 UTC,52,69,46,8,none
0.0,81,45,2018-04-12 21:30:00 UTC,1,3,9,8,none
0.0,57,45,2018-11-10 12:00:00 UTC,101,19,89,8,none
0.0,57,45,2018-11-10 14:15:00 UTC,82,55,74,8,none
0.0,52,45,2018-11-11 15:30:00 UTC,71,12,50,8,none
0.0,52,45,2018-11-11 17:00:00 UTC,37,6,56,8,none
0.0,81,45,2018-04-12 08:15:00 UTC,68,51,51,9,none
0.0,81,45,2018-04-12 08:45:00 UTC,86,41,51,9,none
0.0,81,45,2018-04-12 20:45:00 UTC,16,6,6,9,none
0.0,57,45,2018-11-10 15:30:00 UTC,70,55,57,9,none
0.0,57,45,2018-11-10 16:45:00 UTC,71,77,80,9,none
0.0,57,45,2018-11-10 17:45:00 UTC,46,14,86,9,none
0.0,52,45,2018-11-11 14:00:00 UTC,60,9,35,9,none
0.0,79,45,2018-12-23 14:30:00 UTC,107,75,73,9,Trail of Lights
0.0,81,45,2018-04-12 07:45:00 UTC,49,27,51,10,none
0.0,81,45,2018-04-12 13:45:00 UTC,64,43,42,10,none
0.0,81,45,2018-04-12 19:45:00 UTC,84,57,205,10,none
0.0,57,45,2018-11-10 13:00:00 UTC,99,40,61,10,none
0.0,57,45,2018-11-10 17:00:00 UTC,49,48,85,10,none
0.0,52,45,2018-11-11 12:30:00 UTC,89,53,24,10,none
0.0,52,45,2018-11-11 14:30:00 UTC,75,7,98,10,none
0.0,67,45,2018-12-03 17:00:00 UTC,87,82,50,10,none
0.0,79,45,2018-12-23 17:00:00 UTC,75,53,65,10,Trail of Lights
0.0,81,45,2018-04-12 09:30:00 UTC,78,37,39,11,none
0.0,81,45,2018-04-12 10:00:00 UTC,78,60,31,11,none
0.0,81,45,2018-04-12 10:15:00 UTC,62,39,30,11,none
0.0,81,45,2018-04-12 10:45:00 UTC,66,69,46,11,none
0.0,81,45,2018-04-12 11:00:00 UTC,77,53,31,11,none
0.0,81,45,2018-04-12 12:30:00 UTC,61,78,44,11,none
0.0,81,45,2018-04-12 13:30:00 UTC,70,42,44,11,none
0.0,57,45,2018-11-10 07:00:00 UTC,83,38,31,11,none
0.0,57,45,2018-11-10 07:15:00 UTC,85,67,56,11,none
0.0,57,45,2018-11-10 13:15:00 UTC,87,59,71,11,none
0.0,67,45,2018-12-03 17:15:00 UTC,99,66,98,11,none
0.0,81,45,2018-04-12 10:30:00 UTC,89,46,34,12,none
0.0,81,45,2018-04-12 11:30:00 UTC,50,46,35,12,none
0.0,81,45,2018-04-12 14:30:00 UTC,43,41,45,12,none
0.0,79,45,2018-12-23 15:45:00 UTC,85,56,101,12,Trail of Lights
0.0,79,45,2018-12-23 17:15:00 UTC,101,85,46,12,Trail of Lights
0.0,81,45,2018-04-12 08:30:00 UTC,74,36,55,13,none
0.0,81,45,2018-04-12 16:15:00 UTC,69,72,59,13,none
0.0,57,45,2018-11-10 10:00:00 UTC,201,106,100,13,none
0.0,57,45,2018-11-10 14:30:00 UTC,59,41,43,13,none
0.0,57,45,2018-11-10 17:30:00 UTC,64,22,82,13,none
0.0,52,45,2018-11-11 12:45:00 UTC,65,44,27,13,none
0.0,52,45,2018-11-11 13:30:00 UTC,52,50,59,13,none
0.0,52,45,2018-11-11 14:15:00 UTC,66,4,63,13,none
0.0,52,45,2018-11-11 15:00:00 UTC,56,4,56,13,none
0.0,52,45,2018-11-11 15:15:00 UTC,53,3,45,13,none
0.0,67,45,2018-12-03 17:45:00 UTC,71,63,74,13,none
0.0,81,45,2018-04-12 15:30:00 UTC,59,55,57,14,none
0.0,81,45,2018-04-12 20:15:00 UTC,50,24,209,14,none
0.0,57,45,2018-11-10 13:30:00 UTC,91,55,57,14,none
0.0,57,45,2018-11-10 14:45:00 UTC,85,48,55,14,none
0.0,57,45,2018-11-10 15:45:00 UTC,66,95,69,14,none
0.0,57,45,2018-11-10 16:00:00 UTC,75,64,93,14,none
0.0,52,45,2018-11-11 16:45:00 UTC,66,10,38,14,none
0.0,79,45,2018-12-23 14:00:00 UTC,86,77,55,14,Trail of Lights
0.0,79,45,2018-12-23 16:45:00 UTC,68,67,62,14,Trail of Lights
